PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2015_GEORGIA,GEORGIA,2015,1717805,18584666,1831221,8310872,8442573,18501103,10081483,5324072,996277,1879063,46685,128788,134343,131509,109345,1067899,513865,1628449,236.4525193,278.7117968,222.0134973,277.1913634
2015_HAWAII,HAWAII,2015,182384,2703683,259390,2381547,62746,2521004,1377713,835930,145560,161801,1586,14860,15196,13129,10741,114924,50219,166729,237.8958068,279.340145,215.124313,263.3830014
2015_IDAHO,IDAHO,2015,274131,2167967,232449,1381205,554313,2029520,1130814,663005,108684,75680,2549,20988,22812,22350,20087,182320,86334,271203,238.7996247,283.7423253,221.6900662,262.2686053
2015_ILLINOIS,ILLINOIS,2015,2047123,32096832,2262192,11858968,17975672,32410033,17313173,10279691,992075,2056951,87589,135924,149373,150193,147993,1198970,619292,1905851,237.3078138,281.9685673,222.0222677,257.3504398
2015_INDIANA,INDIANA,2015,1004215,12456571,929878,7676341,3850352,11378564,5537406,3712136,547516,948358,18529,77044,77751,79198,74952,628889,321313,968731,247.6521836,287.1752011,227.2788913,268.5534796
2015_IOWA,IOWA,2015,505311,6714410,458457,3460798,2795155,6772654,3383909,1912222,262267,842674,28971,39218,37030,35965,36387,293017,146808,468796,243.3399119,286.41622,223.6293988,266.8067283
2015_KANSAS,KANSAS,2015,496920,5991731,475273,3967809,1548649,6175724,3051755,1692953,250584,963767,18773,36975,36928,35694,33667,293540,141615,453928,241.0672085,283.8710963,221.0898804,268.2534677
2015_KENTUCKY,KENTUCKY,2015,688475,7548871,848963,4176753,2523155,7554887,3807748,2417226,468694,600859,27144,49463,51339,49774,44659,410676,198820,636640,241.7277619,277.9472601,228.0551683,268.2005963
2015_LOUISIANA,LOUISIANA,2015,661015,8448743,1235580,3480365,3732798,8437263,4100906,2774314,416066,780338,28444,53716,54294,52480,41790,437974,198577,664995,234.2819018,268.4323551,216.1993372,266.7655306
2015_MAINE,MAINE,2015,176176,2739589,183883,1060925,1494781,2596180,1406898,910381,109541,55686,5396,12835,13311,13544,14028,107109,56273,168778,242.2446541,284.875477,223.7286079,267.7729001
2015_MARYLAND,MARYLAND,2015,874108,14491642,819162,6267624,7404856,13882823,7686024,4358416,386104,1050651,31034,64930,66910,63777,58493,530541,253096,814671,239.4997509,283.1490341,222.9441896,255.4694178
2015_MASSACHUSETTS,MASSACHUSETTS,2015,916130,16985185,778939,6808436,9397810,16972319,9774884,5043032,497880,1034539,29297,66142,70892,72176,70997,571237,294897,895431,250.5657778,296.9085714,235.2754234,268.3912363
2015_MICHIGAN,MICHIGAN,2015,1345009,19025996,1582706,10510346,6932944,17742903,9040821,5839572,831874,967476,48961,113090,111267,113640,114700,887682,482540,1419183,235.7288937,278.1686519,216.3066302,267.9055297
2015_MINNESOTA,MINNESOTA,2015,807044,11684249,629909,7567199,3487141,11969872,6257807,2933999,893322,1328863,15443,63591,65362,63075,69441,519641,265709,800793,249.575847,294.147778,223.35292,274.4975681
2015_MISSISSIPPI,MISSISSIPPI,2015,490189,4592343,672366,2324855,1595122,4624539,2350872,1525340,285117,407791,4867,37573,36092,35922,29561,301491,135375,441733,234.2430531,270.5804793,214.1106869,264.4967551
2015_MISSOURI,MISSOURI,2015,892779,10623391,948600,4441091,5233700,10540353,5387766,3266781,615166,869078,33360,67126,69134,67126,64475,549399,269349,852108,238.9649225,280.8214257,222.7255168,270.2368178
2015_MONTANA,MONTANA,2015,144447,1804339,214980,851068,738291,1804841,940488,581694,80426,160885,1158,11502,11659,10967,9756,90837,41822,133817,241.2870483,287.4640055,224.7573935,251.9761652
2015_NEBRASKA,NEBRASKA,2015,312281,4248695,344382,1350116,2554197,4283846,2446701,1102622,183067,449287,15665,23374,23366,22656,23549,185325,91650,292640,243.8636669,286.4985635,226.6346109,266.8763518
2015_NEVADA,NEVADA,2015,438948,4345419,395630,2744606,1205183,4183085,2170424,1459504,174388,205794,5554,34495,36474,35802,32122,289732,136906,432192,233.8270162,275.1718688,214.4255845,269.9567776
2015_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2015,183039,3093061,164905,1000063,1928093,3044720,1697165,938368,75581,125475,3743,11192,13639,14319,13947,109370,58107,171220,249.1506214,294.4130187,231.9498476,269.4262109
2015_NEW_JERSEY,NEW_JERSEY,2015,1339230,29335237,1154004,11423305,16757928,28809725,15339450,9414336,1271558,1290946,63284,91870,98565,98128,97602,790025,402208,1255517,245.3832201,293.3659382,229.4876744,259.4173764
2015_NEW_MEXICO,NEW_MEXICO,2015,326297,3789651,499789,2595682,694180,3846641,1773801,1256303,154435,587243,8509,24696,25681,24957,21106,205691,96798,310998,231.167236,270.8975344,207.2404464,274.8067463
2015_NEW_YORK,NEW_YORK,2015,2631532,63712218,2869847,25900858,34941513,65094591,41954260,15714795,1540851,4536014,50430,198024,199866,197997,189562,1601015,820402,2471847,236.796927,280.0892201,222.6463032,270.8537115
2015_NORTH_CAROLINA,NORTH_CAROLINA,2015,1465031,13146934,1589570,8172685,3384679,14060699,7960222,4082387,746694,698847,18565,116324,118617,117902,99258,945647,462874,1427086,243.7422668,281.3310911,225.8105909,253.2277676
2015_NORTH_DAKOTA,NORTH_DAKOTA,2015,106061,1644533,158373,942772,543388,1804762,825445,483984,110836,303053,2213,8929,8435,7735,7459,66827,30675,99715,244.7138306,288.2441472,224.6919844,263.2476586
2015_OHIO,OHIO,2015,1600222,24378660,1676820,10169760,12532080,22561728,11620080,7324444,922732,1750785,33118,124097,127995,131692,119952,1037775,521595,1592488,243.5985912,285.0619551,224.9304197,260.5945566
2015_OKLAHOMA,OKLAHOMA,2015,671715,6121188,688990,2993050,2439148,6184819,3000894,2041507,414086,663768,41660,53462,50354,48858,42088,409036,187118,637814,239.7604814,274.5859821,221.8305101,266.955323
2015_OREGON,OREGON,2015,570376,7111710,577106,3678001,2856603,7011609,3650855,2272382,249968,477516,,41625,44558,43067,48735,353184,181598,,237.7467089,282.8148994,220.22272,265.8792203
2015_PENNSYLVANIA,PENNSYLVANIA,2015,1589429,29967185,1857885,10532452,17576848,29690645,16058338,8196747,1050310,1663209,8201,120874,130671,131505,129921,1047793,540546,1596540,243.3122399,283.6684154,226.6707741,262.6731459
2015_RHODE_ISLAND,RHODE_ISLAND,2015,134574,2367068,184718,908963,1273387,2326473,1322055,792525,90209,50889,2450,9897,10900,10945,10752,86796,42871,132117,238.0017297,281.4452196,225.4855367,267.6705197
2015_SOUTH_CAROLINA,SOUTH_CAROLINA,2015,737401,8759944,836137,4094766,3829041,8783362,4123140,2893109,447019,928112,24654,55389,57740,56150,46909,462710,220780,708144,237.0895715,275.8278662,217.9696765,268.7461208
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,2015,132836,1415149,206853,425614,782682,1464781,709363,426257,70128,222592,3112,11552,10460,9549,8616,82347,37242,122701,239.7230949,284.6414057,220.4695246,265.0508578
2015_TENNESSEE,TENNESSEE,2015,994530,9455920,1122775,4385403,3947742,9562527,5343272,2862499,560697,553396,30352,74240,76904,73899,68585,604802,291841,926995,240.6673957,278.2033807,218.6132644,260.3314228
2015_TEXAS,TEXAS,2015,5004866,55582029,5830972,20967429,28783628,56255791,26745844,15145619,2783770,6765205,243496,376824,397085,386627,323708,3188705,1492452,4924653,244.002472,283.7935403,217.942913,267.079865
2015_UTAH,UTAH,2015,573913,4705084,400213,2487937,1816934,4537962,2367650,1166728,271400,606254,13838,48293,50918,47904,43828,401436,184303,599577,242.5627871,286.1169112,226.1430749,264.771229
2015_VERMONT,VERMONT,2015,85184,1996795,105333,1546600,344862,1969415,983532,566649,61871,58856,7279,5863,5975,6173,6271,48722,26002,82003,243.2503992,290.3551912,230.0986166,260.655136
2015_VIRGINIA,VIRGINIA,2015,1279867,15857524,1012205,6240349,8604970,16113212,8755896,5075509,627473,1086722,33453,90942,96851,95221,90391,772414,386781,1192648,246.6126217,287.7092987,228.971255,269.4306647
2015_WASHINGTON,WASHINGTON,2015,1072359,13709442,1036422,8293812,4379208,13630138,6508964,4510672,546926,1601069,13733,79692,82404,79483,89258,656797,336808,1007338,244.9814222,286.5131076,225.8928891,273.9618314
2015_WEST_VIRGINIA,WEST_VIRGINIA,2015,279565,3478401,362959,1979466,1135976,3466981,1819903,1161944,233836,232738,15077,20163,19814,20426,18432,162070,80142,257289,235.2046615,271.4507088,216.2532879,266.8360535
2015_WISCONSIN,WISCONSIN,2015,861813,11637376,814385,5869265,4953726,11553677,5723474,3691809,513402,894823,55907,58078,60999,61084,66253,489919,263896,809722,243.3102113,289.0777492,223.3563555,267.2508807
2015_WYOMING,WYOMING,2015,93867,1962874,120290,1116917,725667,1942406,895910,565489,52520,409425,509,7841,7551,6902,6299,59453,26914,86876,246.7597645,286.6665471,228.1608028,260.1852726
2016_ALABAMA,ALABAMA,2016,734652,7498567,797631,4097696,2603240,7708845,3865453,2439634,602452,610743,,,,,,,,,,,,
2016_ALASKA,ALASKA,2016,132477,2494691,307320,1613675,573696,2623014,1251738,983877,91536,255041,,,,,,,,,,,,
2016_ARIZONA,ARIZONA,2016,938274,8503034,1160908,3440726,3901400,7987011,3872250,2913176,490641,528694,,,,,,,,,,,,
2016_ARKANSAS,ARKANSAS,2016,479177,5401016,593656,4122377,684983,5434193,2658253,1802769,289916,518181,,,,,,,,,,,,
2016_CALIFORNIA,CALIFORNIA,2016,6217031,89217262,7709079,50904567,30603616,85320133,42587272,26058021,3995951,6786142,,,,,,,,,,,,
2016_COLORADO,COLORADO,2016,880678,10123271,713914,4365019,5044338,9878524,4786838,3333043,399899,880204,,,,,,,,,,,,
2016_CONNECTICUT,CONNECTICUT,2016,499494,11419673,468595,4411204,6539874,10826431,6110631,3307162,380996,620905,,,,,,,,,,,,
2016_DELAWARE,DELAWARE,2016,121225,2043577,134412,1172219,736946,2041952,1126775,588181,130187,104579,,,,,,,,,,,,
2016_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2016,48336,1329719,154922,0,1174797,1322563,594396,369131,43753,315283,,,,,,,,,,,,
2016_FLORIDA,FLORIDA,2016,2776933,28125598,3147329,10963807,14014462,27945116,15212112,8286140,1841593,1983363,,,,,,,,,,,,
2016_GEORGIA,GEORGIA,2016,1727085,19403453,1807371,8771192,8824890,19158388,10534931,5554271,1029127,1834767,,,,,,,,,,,,
2016_HAWAII,HAWAII,2016,181995,3030519,261131,2710361,59027,2733094,1468044,901508,146892,216650,,,,,,,,,,,,
2016_IDAHO,IDAHO,2016,274849,2266490,240322,1454830,571338,2100980,1171313,689190,111297,74932,,,,,,,,,,,,
2016_ILLINOIS,ILLINOIS,2016,2030717,32908958,2331724,12053316,18523918,33037244,17804976,10426170,992684,2015647,,,,,,,,,,,,
2016_INDIANA,INDIANA,2016,1002696,12732161,954837,7780711,3996613,11535287,5730602,3663349,565820,986746,,,,,,,,,,,,
2016_IOWA,IOWA,2016,508014,6919477,464852,3583134,2871491,6972412,3447707,1978260,268349,889597,,,,,,,,,,,,
2016_KANSAS,KANSAS,2016,495545,6069563,453922,3949517,1666124,6134836,3006786,1685306,249622,964098,,,,,,,,,,,,
2016_KENTUCKY,KENTUCKY,2016,686440,7745928,880296,4269100,2596532,7786281,3917968,2425472,490641,736079,,,,,,,,,,,,
2016_LOUISIANA,LOUISIANA,2016,660561,8397136,1021465,3480353,3895318,8248660,4095916,2789031,421043,577609,,,,,,,,,,,,
2016_MAINE,MAINE,2016,179879,2845391,185803,1074641,1584947,2706103,1437164,938187,116281,95951,,,,,,,,,,,,
2016_MARYLAND,MARYLAND,2016,879196,14409321,823599,6334951,7250771,13992191,7779504,4338868,397653,1055665,,,,,,,,,,,,
2016_MASSACHUSETTS,MASSACHUSETTS,2016,921029,17484704,765043,6770086,9949575,17037880,9991819,4970289,504388,945525,,,,,,,,,,,,
2016_MICHIGAN,MICHIGAN,2016,1335713,19416061,1552824,10727785,7135452,18001445,9113469,5899097,847846,1062838,,,,,,,,,,,,
2016_MINNESOTA,MINNESOTA,2016,811157,12186135,634332,7887346,3664457,12848946,6548885,3016934,954208,1743709,,,,,,,,,,,,
2016_MISSISSIPPI,MISSISSIPPI,2016,486245,4755399,690724,2411621,1653054,4631356,2407637,1551274,287245,335067,,,,,,,,,,,,
2016_MISSOURI,MISSOURI,2016,891554,10893231,924655,4568867,5399709,10719882,5488433,3298811,630287,890008,,,,,,,,,,,,
2016_MONTANA,MONTANA,2016,145240,1800909,220340,840804,739765,1879789,973199,599074,85351,179414,,,,,,,,,,,,
2016_NEBRASKA,NEBRASKA,2016,315542,4398811,346826,1437048,2614937,4640422,2526973,1149107,206577,641968,,,,,,,,,,,,
2016_NEVADA,NEVADA,2016,441623,4482886,401323,2816911,1264652,4374249,2288790,1505591,184055,224494,,,,,,,,,,,,
2016_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2016,179682,3150473,169166,1004753,1976554,3124778,1743022,959654,76229,137180,,,,,,,,,,,,
2016_NEW_JERSEY,NEW_JERSEY,2016,1364473,30012666,1187430,11681799,17143437,29665476,15831343,9549742,1375737,1414861,,,,,,,,,,,,
2016_NEW_MEXICO,NEW_MEXICO,2016,319861,3765069,506995,2591444,666630,3729397,1733158,1212080,156882,551143,,,,,,,,,,,,
2016_NEW_YORK,NEW_YORK,2016,2590945,66912661,3369803,27437593,36105265,68282026,43964520,15883500,1599317,4656189,,,,,,,,,,,,
2016_NORTH_CAROLINA,NORTH_CAROLINA,2016,1462036,13448045,1557900,8287126,3603019,14207389,8060544,4102549,754102,912783,,,,,,,,,,,,
2016_NORTH_DAKOTA,NORTH_DAKOTA,2016,108384,1788749,155453,985365,647931,1963630,867650,474679,117979,412047,,,,,,,,,,,,
2016_OHIO,OHIO,2016,1595024,23766529,1680983,9277802,12807744,23352516,12247509,7357292,956321,1854842,,,,,,,,,,,,
2016_OKLAHOMA,OKLAHOMA,2016,672777,6103728,689756,2909651,2504321,6184152,3047217,2011100,416151,641979,,,,,,,,,,,,
2016_OREGON,OREGON,2016,574252,7418055,582560,3861438,2974057,7501954,3834741,2367410,255562,686104,,,,,,,,,,,,
2016_PENNSYLVANIA,PENNSYLVANIA,2016,1572593,31077289,1904293,11181046,17991950,30925177,16717308,8464573,1079198,1793713,,,,,,,,,,,,
2016_RHODE_ISLAND,RHODE_ISLAND,2016,133856,2401541,175379,940989,1285173,2358654,1340088,811796,90433,45441,,,,,,,,,,,,
2016_SOUTH_CAROLINA,SOUTH_CAROLINA,2016,743320,9161667,840786,4262164,4058717,9187299,4274682,3013294,458918,1073334,,,,,,,,,,,,
2016_SOUTH_DAKOTA,SOUTH_DAKOTA,2016,134045,1455737,196644,438629,820464,1475864,730176,440580,78149,192504,,,,,,,,,,,,
2016_TENNESSEE,TENNESSEE,2016,999265,9585331,1095415,4395757,4094159,9680512,5401812,2915193,569611,553997,,,,,,,,,,,,
2016_TEXAS,TEXAS,2016,5053291,58284155,5953348,22004299,30326508,59314884,27862199,15169007,2855527,8332612,,,,,,,,,,,,
2016_UTAH,UTAH,2016,580215,4952923,394060,2533573,2025290,4923657,2591600,1217100,286744,707988,,,,,,,,,,,,
2016_VERMONT,VERMONT,2016,87974,2112365,111891,1614518,385956,2082696,1013209,583178,56289,42911,,,,,,,,,,,,
2016_VIRGINIA,VIRGINIA,2016,1283493,16259274,1058146,6297587,8903541,16497520,8944614,5164699,643506,1161323,,,,,,,,,,,,
2016_WASHINGTON,WASHINGTON,2016,1083973,14964364,1097684,9211201,4655479,15253296,7087365,4904575,577606,2204059,,,,,,,,,,,,
2016_WEST_VIRGINIA,WEST_VIRGINIA,2016,276764,3391579,358068,1863062,1170449,3366566,1804235,1127255,236487,181392,,,,,,,,,,,,
2016_WISCONSIN,WISCONSIN,2016,857736,11697466,782610,5986763,4928093,11787535,5760418,3691439,508013,1082849,,,,,,,,,,,,
2016_WYOMING,WYOMING,2016,94511,2044669,123012,1175899,745758,2034229,921494,585700,53570,454302,,,,,,,,,,,,
2001_AMERICAN_SAMOA,AMERICAN_SAMOA,2001,,,,,,,,,,,1435,969,1251,1086,838,9507,3938,14880,,,,
2001_BUREAU_OF_INDIAN_AFFAIRS,BUREAU_OF_INDIAN_AFFAIRS,2001,,,,,,,,,,,,4122,4016,3676,2109,30899,11455,,,,,
2001_DOD_DOMESTIC,DOD_DOMESTIC,2001,,,,,,,,,,,2855,3824,3009,1631,593,22146,3458,28459,,,,
2001_DOD_OVERSEAS,DOD_OVERSEAS,2001,,,,,,,,,,,1948,6788,6626,4985,2675,50014,14462,66424,,,,
2001_GUAM,GUAM,2001,,,,,,,,,,,474,2336,2621,2311,1539,20323,8859,29656,,,,
2001_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2001,,,,,,,,,,,523,665,832,779,432,6773,2464,9760,,,,
2001_PUERTO_RICO,PUERTO_RICO,2001,,,,,,,,,,,863,41529,47082,46410,32699,382071,159891,542825,,,,
2001_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2001,,,,,,,,,,,,,,,,,,,,,,
2012_AMERICAN_SAMOA,AMERICAN_SAMOA,2012,,,,,,,,,,,,,,,,,,,,,,
2012_BI,BI,2012,,,,,,,,,,,,,,,,,,,,,,
2012_DD,DD,2012,,,,,,,,,,,,,,,,,,,,,,
2012_GUAM,GUAM,2012,,,,,,,,,,,13,2207,2325,2472,1561,18946,10020,28979,,,,
2012_NORTHERN_MARIANA_ISLANDS,NORTHERN_MARIANA_ISLANDS,2012,,,,,,,,,,,462,582,776,792,630,6297,3250,10009,,,,
2012_PUERTO_RICO,PUERTO_RICO,2012,,,,,,,,,,,1050,27887,31345,35547,27169,266387,124638,392075,,,,
2012_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2012,,,,,,,,,,,,1052,1144,1084,995,9250,4890,,,,,
2014_BUREAU_OF_INDIAN_AFFAIRS,BUREAU_OF_INDIAN_AFFAIRS,2014,,,,,,,,,,,,,,,,,,,,,,
2014_DEPARTMENT_OF_DEFENSE,DEPARTMENT_OF_DEFENSE,2014,,,,,,,,,,,,,,,,,,,,,,
2014_GUAM,GUAM,2014,,,,,,,,,,,524,2082,2282,2312,1574,18506,10032,29062,,,,
2014_PUERTO_RICO,PUERTO_RICO,2014,,,,,,,,,,,1975,27439,30556,32691,27054,245604,121801,369380,,,,
2014_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2014,,,,,,,,,,,,1042,1077,1015,961,8682,4517,,,,,
2015_AMERICAN_SAMOA,AMERICAN_SAMOA,2015,,,,,,,,,,,,,,,,,,,,,,
2015_BUREAU_OF_INDIAN_EDUCATION,BUREAU_OF_INDIAN_EDUCATION,2015,,,,,,,,,,,,,,,,,,,,,,
2015_DEPARTMENT_OF_DEFENSE_EDUCATION_ACTIVITY,DEPARTMENT_OF_DEFENSE_EDUCATION_ACTIVITY,2015,,,,,,,,,,,3991,7470,6645,4839,2924,49894,13615,67500,,,,
2015_GUAM,GUAM,2015,,,,,,,,,,,514,2055,2261,2238,1669,18196,10056,28766,,,,
2015_PUERTO_RICO,PUERTO_RICO,2015,,,,,,,,,,,2728,23228,27753,29884,26700,227156,113547,343431,,,,
2015_U.S._VIRGIN_ISLANDS,U.S._VIRGIN_ISLANDS,2015,,,,,,,,,,,,963,1100,1035,914,8540,4302,,,,,
2010_AMERICAN_SAMOA,AMERICAN_SAMOA,2010,,,,,,,,,,,,,,,,,,,,,,
2010_DOD_(OVERSEAS_AND_DOMESTIC_COMBINED),DOD_(OVERSEAS_AND_DOMESTIC_COMBINED),2010,,,,,,,,,,,,,,,,,,,,,,
2010_GUAM,GUAM,2010,,,,,,,,,,,68,2102,2412,2771,1844,19391,10057,29516,,,,
2010_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2010,,,,,,,,,,,462,604,841,816,716,6569,3417,10448,,,,
2010_PUERTO_RICO,PUERTO_RICO,2010,,,,,,,,,,,866,30968,36919,37481,29640,292681,134116,427663,,,,
2010_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2010,,,,,,,,,,,,1063,1243,1159,1082,9455,4977,,,,,
2008_AMERICAN_SAMOA,AMERICAN_SAMOA,2008,,,,,,,,,,,,,,,,,,,,,,
2008_GUAM,GUAM,2008,,,,,,,,,,,,,,,,,,,,,,
2008_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2008,,,,,,,,,,,462,614,819,824,537,6658,3097,10217,,,,
2008_PUERTO_RICO,PUERTO_RICO,2008,,,,,,,,,,,372,30914,39544,40500,30419,314224,143727,458323,,,,
2008_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2008,,,,,,,,,,,,977,1208,1166,1056,9590,5201,,,,,
2005_AMERICAN_SAMOA,AMERICAN_SAMOA,2005,,,,,,,,,,,1560,1022,1109,1232,1064,9184,4623,15367,,,,
2005_BIE,BIE,2005,,,,,,,,,,,,4745,3611,4385,2655,31388,14805,,,,,
2005_DOD_DOMESTIC,DOD_DOMESTIC,2005,,,,,,,,,,,2796,3505,2523,1377,536,19257,2771,24824,,,,
2005_DOD_OVERSEAS,DOD_OVERSEAS,2005,,,,,,,,,,,2299,4988,5261,4403,2700,41404,13852,57555,,,,
2005_GUAM,GUAM,2005,,,,,,,,,,,446,2311,2480,2343,1459,19189,9040,28675,,,,
2005_NORTHERN_MARIANAS,NORTHERN_MARIANAS,2005,,,,,,,,,,,580,727,870,810,682,7044,3291,10915,,,,
2005_PUERTO_RICO,PUERTO_RICO,2005,,,,,,,,,,,212,37695,43432,42804,33016,348233,157528,505973,,,,
2005_VIRGIN_ISLANDS,VIRGIN_ISLANDS,2005,,,,,,,,,,,,993,1277,1371,1000,10732,5022,,,,,
1997_AMERICAN_SAMOA,AMERICAN_SAMOA,1997,,,,,,,,,,,1515,1205,1152,1009,704,9044,3414,13973,,,,
1997_COMMONWEALTH_OF_MARIANAS,COMMONWEALTH_OF_MARIANAS,1997,,,,,,,,,,,588,566,799,585,500,6030,2062,8680,,,,
1997_DOD_-_FOREIGN,DOD_-_FOREIGN,1997,,,,,,,,,,,1619,7843,6975,5140,2728,53968,14824,70411,,,,
1997_GUAM,GUAM,1997,,,,,,,,,,,463,2765,2697,2173,1309,20748,8468,29679,,,,
1997_PUERTO_RICO,PUERTO_RICO,1997,,,,,,,,,,,358,43961,50314,46044,32432,399561,159395,559314,,,,
1997_VIRGIN_ISLANDS,VIRGIN_ISLANDS,1997,,,,,,,,,,,,1518,1655,1577,1193,13736,5849,,,,,
1995_AMERICAN_SAMOA,AMERICAN_SAMOA,1995,,,,,,,,,,,1458,1162,1089,951,756,8587,3304,13349,,,,
1995_GUAM,GUAM,1995,,,,,,,,,,,962,2961,2722,2368,1433,20954,8083,29999,,,,
1995_NORTHERN_MARIANAS,NORTHERN_MARIANAS,1995,,,,,,,,,,,560,598,683,596,467,5667,1984,8211,,,,
1995_PUERTO_RICO,PUERTO_RICO,1995,,,,,,,,,,,255,44566,49762,48934,32535,402767,161331,564353,,,,
