,STATE,YEAR,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,4TH_ENROLLED,8TH_ENROLLED,TOTAL_ENROLLMENT,4_AVG_MATH_SCORE,8_AVG_MATH_SCORE,4_AVG_RDG_SCORE,8_AVG_RDG_SCORE,PRISONER_COUNT,STATE_POPULATION,VIOLENT_CRIME_TOTAL,PROPERTY_CRIME_TOTAL,TOTAL_JAIL_ADM,ASIAN_JAIL_POP,BLACK_JAIL_POP,LATINO_JAIL_POP,NATIVE_JAIL_POP,WHITE_JAIL_POP,ASIAN_PRISON_POP,BLACK_PRISON_POP,LATINO_PRISON_POP,NATIVE_PRISON_POP,OTHER_PRISON_POP,WHITE_PRISON_POP
492,WASHINGTON,2011,"$11,928,408.00","$6,007,184.00","77,051","78,891","967,439",243.18,288.11,220.53,261.43,"17,109","6,823,267","20,152","244,209",192048.0,3.24%,20.12%,8.90%,5.06%,63.83%,1.20%,21.80%,9.99%,4.11%,3.39%,59.50%
493,WASHINGTON,2012,"$12,187,889.00","$5,866,729.00","78,244","79,272","970,905",nan,nan,nan,nan,"16,919","6,895,318","20,553","254,377",196333.0,2.42%,17.51%,9.06%,4.15%,63.39%,1.17%,21.04%,10.60%,3.95%,3.38%,59.86%
494,WASHINGTON,2013,"$12,097,549.00","$5,911,337.00","78,929","79,953","977,377",246.29,289.96,225.05,270.04,"17,760","6,973,742","20,223","259,139",201203.0,3.22%,17.06%,10.94%,4.94%,59.94%,1.15%,21.26%,10.97%,3.98%,3.56%,59.07%
495,WASHINGTON,2014,"$12,806,300.00","$6,267,816.00","79,721","80,391","992,426",nan,nan,nan,nan,"17,180","7,061,530","20,136","261,706",207847.0,3.11%,18.32%,8.26%,5.04%,64.97%,1.15%,20.69%,11.36%,4.18%,3.61%,59.01%
496,WEST_VIRGINIA,2001,"$2,310,098.00","$1,306,105.00","21,561","21,650","262,131",nan,nan,nan,nan,"3,403","1,800,975","5,035","41,085",5089.0,0.20%,10.73%,0.81%,0.20%,75.10%,0.00%,6.03%,0.00%,0.00%,1.62%,92.34%
497,WEST_VIRGINIA,2002,"$2,427,316.00","$1,346,601.00","21,041","21,943","261,628",nan,nan,nan,nan,"3,575","1,804,884","4,221","41,099",5021.0,0.00%,14.50%,0.75%,0.19%,90.58%,0.00%,6.12%,0.00%,0.00%,2.24%,91.63%
498,WEST_VIRGINIA,2003,"$2,524,444.00","$1,420,396.00","20,753","22,255","260,260",230.77,270.77,219.18,258.09,"3,790","1,811,440","4,627","42,370",11062.0,0.13%,17.03%,1.42%,0.13%,87.87%,0.00%,9.45%,0.39%,0.00%,2.76%,87.53%
499,WEST_VIRGINIA,2004,"$2,603,996.00","$1,458,141.00","20,670","22,582","259,186",nan,nan,nan,nan,"3,990","1,812,548","5,110","46,326",13231.0,0.12%,16.27%,1.33%,0.24%,90.36%,0.00%,9.37%,0.35%,0.00%,3.04%,87.35%
500,WEST_VIRGINIA,2005,"$2,698,703.00","$1,524,187.00","19,999","22,147","259,237",230.84,269.10,214.77,268.54,"4,036","1,814,083","4,968","47,757",9752.0,0.10%,18.49%,1.01%,0.20%,82.81%,0.00%,9.29%,0.42%,0.00%,3.27%,87.01%
501,WEST_VIRGINIA,2006,"$2,852,607.00","$1,569,685.00","19,935","21,541","257,631",nan,nan,nan,nan,"4,367","1,818,470","5,113","47,941",16603.0,0.15%,15.05%,1.75%,0.15%,80.02%,0.00%,8.57%,0.31%,0.00%,2.99%,88.13%
502,WEST_VIRGINIA,2007,"$2,983,267.00","$1,608,247.00","20,217","21,330","261,235",236.34,270.08,215.13,259.16,"4,907","1,812,035","5,016","45,620",18743.0,0.10%,15.05%,2.01%,0.19%,85.91%,0.00%,6.51%,0.53%,0.00%,2.14%,90.82%
503,WEST_VIRGINIA,2008,"$3,068,910.00","$1,667,812.00","20,162","21,268","261,810",nan,nan,nan,nan,"4,896","1,814,468","5,006","45,971",16577.0,0.15%,15.87%,2.38%,0.23%,81.67%,0.00%,10.61%,0.62%,0.00%,2.10%,86.66%
504,WEST_VIRGINIA,2009,"$3,121,728.00","$1,759,397.00","20,790","20,516","261,208",232.98,270.42,214.52,260.37,"5,062","1,819,777","5,554","46,215",19128.0,0.15%,14.69%,2.00%,0.23%,82.23%,0.00%,8.63%,0.32%,0.00%,3.44%,87.61%
505,WEST_VIRGINIA,2010,"$3,484,593.00","$1,978,226.00","20,493","20,455","261,623",nan,nan,nan,nan,"5,072","1,854,368","5,586","41,301",18829.0,0.46%,15.48%,2.06%,0.23%,89.63%,0.00%,10.80%,0.77%,0.00%,3.45%,84.98%
506,WEST_VIRGINIA,2011,"$3,670,119.00","$2,010,407.00","20,748","20,778","261,698",234.66,273.26,214.39,267.09,"5,149","1,854,908","5,497","39,009",12713.0,0.46%,11.24%,1.01%,0.18%,90.51%,0.00%,9.36%,0.25%,0.00%,3.29%,87.10%
507,WEST_VIRGINIA,2012,"$3,536,971.00","$1,893,954.00","20,181","20,521","261,259",nan,nan,nan,nan,"5,335","1,856,680","5,943","44,500",12461.0,0.08%,9.29%,0.71%,0.16%,92.30%,0.00%,8.87%,0.22%,0.00%,2.30%,88.62%
508,WEST_VIRGINIA,2013,"$3,488,877.00","$1,828,234.00","20,418","20,634","259,417",237.44,274.43,214.66,274.37,"5,708","1,853,595","5,657","39,929",13792.0,0.08%,11.02%,0.61%,0.15%,90.05%,0.00%,7.20%,0.00%,0.00%,3.22%,89.58%
509,WEST_VIRGINIA,2014,"$3,499,873.00","$1,823,665.00","20,196","20,501","259,450",nan,nan,nan,nan,"5,867","1,850,326","5,588","37,648",14999.0,0.08%,12.79%,0.71%,0.24%,89.90%,0.00%,5.01%,0.00%,0.00%,16.18%,78.81%
510,WISCONSIN,2001,"$8,574,804.00","$4,434,212.00","63,509","66,558","821,892",nan,nan,nan,nan,"20,766","5,405,947","12,486","166,924",143492.0,1.22%,44.97%,7.47%,2.55%,43.34%,0.97%,58.61%,8.11%,2.21%,0.04%,30.06%
511,WISCONSIN,2002,"$8,863,966.00","$4,642,886.00","62,436","67,751","823,561",nan,nan,nan,nan,"21,666","5,439,692","12,238","164,749",121825.0,1.16%,38.78%,7.82%,2.74%,45.39%,1.04%,56.14%,7.91%,2.49%,0.04%,32.39%
512,WISCONSIN,2003,"$9,128,279.00","$4,844,788.00","61,744","68,663","820,659",236.76,283.92,220.83,269.97,"22,153","5,474,290","12,104","157,684",141576.0,1.05%,36.63%,5.46%,2.18%,45.24%,1.03%,55.91%,8.88%,2.10%,0.05%,32.03%
513,WISCONSIN,2004,"$9,126,345.00","$4,936,038.00","59,267","67,168","806,033",nan,nan,nan,nan,"22,152","5,503,533","11,548","146,710",145441.0,0.92%,35.28%,6.63%,2.47%,49.37%,1.09%,54.55%,8.98%,2.29%,0.05%,33.04%
514,WISCONSIN,2005,"$9,433,502.00","$5,128,207.00","59,984","66,985","814,792",240.57,284.54,221.16,259.07,"21,921","5,527,644","13,367","147,556",134775.0,1.01%,36.38%,6.48%,2.37%,54.59%,1.01%,54.23%,9.24%,2.04%,0.08%,33.41%
515,WISCONSIN,2006,"$9,779,642.00","$5,290,595.00","59,356","65,606","816,292",nan,nan,nan,nan,"22,564","5,556,506","15,899","156,748",148376.0,1.06%,37.90%,6.29%,2.33%,53.29%,1.06%,53.75%,9.49%,2.26%,0.09%,33.35%
516,WISCONSIN,2007,"$9,988,878.00","$5,459,295.00","59,995","64,135","815,043",244.18,285.62,223.32,260.81,"22,839","5,601,640","16,330","159,305",155551.0,1.11%,38.07%,5.92%,2.20%,52.46%,1.04%,52.22%,9.56%,2.34%,0.10%,34.74%
517,WISCONSIN,2008,"$10,545,964.00","$5,619,617.00","60,319","62,317","813,366",nan,nan,nan,nan,"22,282","5,627,967","15,507","155,456",139939.0,0.95%,38.76%,5.86%,2.34%,48.72%,1.06%,52.42%,9.46%,2.17%,0.17%,34.72%
518,WISCONSIN,2009,"$10,880,480.00","$5,857,285.00","61,242","61,748","811,342",243.59,288.14,220.14,265.59,"22,262","5,654,774","14,650","147,692",133459.0,0.81%,38.11%,5.36%,2.46%,45.89%,1.04%,52.79%,9.03%,2.46%,0.12%,34.55%
519,WISCONSIN,2010,"$11,116,821.00","$5,994,721.00","61,015","61,337","811,565",nan,nan,nan,nan,"22,033","5,691,659","14,167","142,781",139583.0,1.13%,35.52%,4.93%,2.59%,49.76%,1.11%,50.62%,9.11%,2.42%,0.06%,36.68%
520,WISCONSIN,2011,"$11,440,718.00","$6,138,402.00","60,094","61,413","810,230",244.69,288.67,221.24,273.84,"22,388","5,709,843","14,268","139,912",135211.0,1.00%,25.61%,5.40%,3.47%,59.95%,1.23%,48.73%,9.28%,2.67%,0.05%,38.06%
521,WISCONSIN,2012,"$10,724,377.00","$5,631,108.00","60,670","61,857","810,014",nan,nan,nan,nan,"22,419","5,724,554","16,254","140,780",107224.0,1.12%,36.80%,5.73%,2.93%,50.16%,1.21%,49.97%,9.67%,2.34%,0.05%,36.75%
522,WISCONSIN,2013,"$10,845,059.00","$5,637,545.00","61,393","62,721","812,892",244.71,288.75,220.82,267.59,"22,443","5,742,953","16,118","125,694",131695.0,1.00%,37.00%,5.96%,3.60%,46.90%,1.19%,50.90%,9.82%,2.49%,0.05%,35.56%
523,WISCONSIN,2014,"$11,255,186.00","$5,685,955.00","60,795","62,034","811,008",nan,nan,nan,nan,"22,572","5,757,564","16,714","120,238",112338.0,1.06%,35.25%,10.26%,2.50%,42.71%,1.25%,50.24%,9.90%,2.30%,0.05%,36.26%
524,WYOMING,2005,"$1,033,603.00","$510,498.00","6,111","6,819","78,028",242.96,282.10,223.26,258.19,"2,096","508,798","1,172","16,070",6489.0,0.00%,3.36%,6.20%,19.64%,66.93%,0.00%,3.76%,12.10%,11.29%,0.00%,72.85%
525,WYOMING,2006,"$1,146,527.00","$571,127.00","6,191","6,697","78,618",nan,nan,nan,nan,"2,035","515,004","1,307","15,381",2675.0,0.00%,2.15%,4.30%,6.45%,47.31%,0.00%,0.00%,13.11%,0.00%,0.00%,86.89%
526,WYOMING,2007,"$1,390,344.00","$661,713.00","6,493","6,711","79,531",243.87,286.99,225.29,262.23,"1,927","522,830","1,344","15,053",3682.0,0.00%,2.04%,12.93%,4.76%,70.07%,0.00%,0.00%,16.07%,3.57%,0.00%,80.36%
527,WYOMING,2008,"$1,517,325.00","$703,831.00","6,608","6,456","79,946",nan,nan,nan,nan,"1,704","532,668","1,330","14,515",4411.0,0.00%,20.27%,16.22%,5.41%,70.27%,0.00%,2.03%,7.80%,2.71%,0.34%,87.12%
528,WYOMING,2009,"$1,658,156.00","$744,877.00","6,683","6,606","80,749",242.01,286.10,222.65,272.31,"1,743","544,270","1,196","14,243",6082.0,0.00%,2.94%,12.35%,22.35%,64.12%,0.00%,0.00%,10.67%,18.22%,0.44%,70.67%
529,WYOMING,2010,"$1,696,177.00","$787,627.00","6,694","6,657","81,398",nan,nan,nan,nan,"2,092","564,554","1,117","13,869",6502.0,0.00%,7.16%,16.42%,3.58%,70.45%,0.00%,8.93%,14.29%,2.81%,0.51%,73.47%
530,WYOMING,2011,"$1,656,850.00","$825,783.00","6,790","6,796","82,226",243.87,287.77,224.06,267.27,"2,162","567,356","1,245","12,878",7538.0,0.00%,26.30%,18.69%,2.42%,59.52%,0.74%,6.10%,11.65%,2.59%,0.18%,78.74%
531,WYOMING,2012,"$1,670,728.00","$845,801.00","7,127","6,874","83,402",nan,nan,nan,nan,"2,187","576,626","1,161","13,222",4377.0,0.00%,13.04%,15.22%,0.54%,75.00%,0.00%,9.55%,15.61%,4.14%,0.00%,70.70%
532,WYOMING,2013,"$1,675,477.00","$846,872.00","7,086","6,867","84,591",246.52,288.12,225.85,272.04,"2,288","583,223","1,212","12,809",4981.0,0.00%,40.36%,3.61%,1.51%,50.60%,0.00%,9.79%,13.90%,5.69%,0.46%,70.16%
533,WYOMING,2014,"$1,775,999.00","$865,932.00","7,438","6,927","86,070",nan,nan,nan,nan,"2,369","584,153","1,142","11,477",5599.0,0.00%,27.98%,4.76%,2.38%,66.07%,0.00%,8.74%,15.57%,4.69%,0.43%,70.58%
